yelp_business_id,friend_checkin_count,fof_checkin_count,social_unique_visitors,social_diversity_index,mean_bridge_confidence
LlB8qvLyxGWjduZb90EQUg,0.7571,1.433,1,0.6931,0.2524
vYs52jrwVYrx0ViTxZmGNA,0.7514,3.079,2,1.0986,0.1879
dclL14pr7OojCOKJ_ZbMbQ,0.75,3.1232,2,1.0986,0.25
QJWCA0-3m1-fohxemRuctQ,0.75,0.6079,1,0.6931,0.1875
fr5HlkTH2wAGdYUOB_cMKw,0.75,3.0144,2,1.0986,0.375
7UOJofNZSY6pQkIk6QUOGA,0.75,1.3642,2,1.0986,0.25
ZpQs6ICV63NwLrTO9kNHAA,0.75,0.225,1,0.6931,0.375
Iq2tkmFa3XrtZotmKFPfSA,0.75,0.225,1,0.6931,0.375
KzZiPSi8IPSGHT884tuI2w,0.75,0.225,1,0.6931,0.375
oF3QPsczR9ZiXPK89tdJaA,0.7428,4.2874,1,0.6931,0.1857
iC_ePG8F90xkoHP0L8Xyrw,0.7415,1.0423,2,1.0986,0.1972
Tn_mh2nvf6XXh9O6EN7QcA,0.74,7.5952,1,0.6931,0.2467
qRB4CzTnQy6iOO4D1FT4kg,0.74,1.5471,1,0.6931,0.2467
WxS3pZs7Edtar7FkBaOqpg,0.74,3.0241,1,0.6931,0.2467
1l6enor7mUQT7dyJ7WCa9A,0.74,1.5471,1,0.6931,0.2467
RyI397KFyTOKmtbF1n6Q1Q,0.74,1.5471,1,0.6931,0.2467
BoIt6TtgioNRp8zCRXMWzg,0.7375,1.1949,1,0.6931,0.2458
70cmHRJV3n5FHcspHUQ-IQ,0.7375,1.1949,1,0.6931,0.2458
2qoCclkb28O_eX_aMvUo1g,0.7375,1.1949,1,0.6931,0.2458
C0w9wsy30NC0Bm3ms94epw,0.7375,1.1949,1,0.6931,0.2458
5eOVrrmnmd0jsForx0caug,0.7375,1.1949,1,0.6931,0.2458
Yea6reis5dgRnI4TwBoEmQ,0.7313,1.0957,1,0.6931,0.2438
dutm97q2F4a6RV6YQ0uLHw,0.7313,1.0957,1,0.6931,0.2438
UTp0yIaYklWD5BbQKz_85A,0.7313,1.0957,1,0.6931,0.2438
LXtmmAiQjiMzUiZGCqYutQ,0.7262,0.7498,1,0.6931,0.2421
Lu9d6M-BqZfcP6MKYZL50w,0.7242,4.6798,1,0.6931,0.2414
Qhi17dmb6XCvP8axcJMYGA,0.724,1.2645,2,1.0986,0.181
DQlDl6J3okP13s3qFbNknQ,0.7228,0.8347,2,1.0986,0.2409
3Y5rFbzRT1kUky7KSlMhPQ,0.7214,2.2008,2,1.0986,0.1804
BROZEhRaBycfCZ4AWqS3FQ,0.72,0.936,2,1.0986,0.36
_lRDriotIGmQBSwjOEcsNg,0.72,0.0,1,0.6931,0.24
F9gI4eSoPKaPPybyFrFxdw,0.72,0.0,1,0.6931,0.24
kB0jhYe17R7zobBUXfsP3g,0.72,0.1543,1,0.6931,0.24
GXFMD0Z4jEVZBCsbPf4CTQ,0.7173,0.9566,2,1.0986,0.2391
-DHwIpXvOsJFqYuo585eOg,0.7167,6.9505,1,0.6931,0.1792
SUi3MGawMgrcZY8HE0X-TA,0.7167,6.3008,1,0.6931,0.1792
L4tqasls21ULuTtW4KfZAA,0.7161,0.774,1,0.6931,0.2387
LXQam7YBzDN0wfrxbcWqIQ,0.7161,0.774,1,0.6931,0.2387
w9GGB7vFK6jgReDykEwhqQ,0.7152,1.2031,1,0.6931,0.2384
sxa5hmtEK0WTngb5aFFV1A,0.7152,0.6031,1,0.6931,0.2384
Gkfi3qXHH_FHvJ0_omUztg,0.7146,0.5114,1,0.6931,0.2382
rPW3DuBGkPNcBU5uLIXcLQ,0.7128,5.7978,1,0.6931,0.1782
NRcVU0DW2OGaXrmXpBtLzg,0.7128,5.7978,1,0.6931,0.1782
dgYdzS83kVzt8rWGEVSsVg,0.7128,5.7978,1,0.6931,0.1782
WltG6PWu0zRTTUpWne3W8w,0.7128,5.7571,2,1.0986,0.2376
0RxW0oN1s4zgNh6uiWVPZQ,0.7096,0.8079,3,1.3863,0.2365
8Q8dBRJKCi9-2Tdp4JLgRw,0.7096,4.3166,1,0.6931,0.2365
KRc2irAIY3pgGlV0p4znmQ,0.7096,4.3166,1,0.6931,0.2365
AdYglEZlbXCotTfrYPNbRA,0.7083,0.346,2,1.0986,0.2354
MuKoTR56s6elHEI2wUkgJA,0.7076,0.5922,1,0.6931,0.2359
Wbk5ooE6gqqN6Q-swBY58Q,0.7076,0.4298,1,0.6931,0.2359
UYxGgnJ4Z2lOehK23HSIlw,0.7071,0.9191,2,1.0986,0.2357
rkqsFfbdeuXevR4Z3VgFuA,0.7069,1.5233,3,1.3863,0.1767
w-Semojy2wIGygwDEnNW7A,0.705,0.3029,2,1.0986,0.235
7sN7b3Z1Ywge1INmGf6FgA,0.7047,2.4556,2,1.0986,0.1762
XH8H630zdwkFANePYmmXqQ,0.7032,2.8464,1,0.6931,0.2344
xmHRpcFzeV3TbnhB7PAlZQ,0.7032,2.8464,1,0.6931,0.2344
RLdpAv8BenRdeLeIvZZgzw,0.7032,2.8464,1,0.6931,0.2344
DdR47897KiuRpV7Vf8m9cA,0.7032,2.8464,1,0.6931,0.2344
g1Gx-IECxNuZzg_6PpfO3A,0.7028,0.7705,1,0.6931,0.1757
zLa1ItT12xW4gDmlHE0sIA,0.7028,0.7705,1,0.6931,0.1757
RmEuAg_sbAI7DD3BurvO8Q,0.7028,1.0019,1,0.6931,0.1757
_5-bb3nXPssdFNP_sWW7pg,0.7028,0.7705,1,0.6931,0.1757
QUwn9cGTefrWSF5Qy0zhOw,0.7017,1.1792,1,0.6931,0.2339
Wxh9C-sHTftmRepuuigIgg,0.7014,0.7148,1,0.6931,0.2338
12SbnXfsthBbBaF2YzhLfA,0.7,0.417,2,1.0986,0.2333
CLnCVeYvwVVn8B9FDrC5aA,0.7,2.3439,2,1.0986,0.2333
pEigbPVK0uIX2rgvY7V1Xw,0.7,0.135,1,0.6931,0.35
INGFx5d5dnmhw0wfkDqx2g,0.7,0.135,1,0.6931,0.35
nH-fqDYdnb6Owu0PuhRi9g,0.7,0.135,1,0.6931,0.35
o8H4fliNg1FYqw6noUzZzA,0.6999,0.58,1,0.6931,0.2333
7xckZSLRWf5uf3L1IsF1Kg,0.6959,0.4681,2,1.0986,0.232
kLqLi4dHEqYpuqUAX_7QLA,0.6943,0.4425,1,0.6931,0.2314
7UKHBo3TjrbTaZCfXT0f0A,0.6943,0.4425,1,0.6931,0.2314
V4rJ61k14_u0t-rZzLbXiA,0.6934,3.8238,2,1.0986,0.2334
36Ir9P6IBsmPx8YaPHFeQg,0.6928,0.2386,2,1.0986,0.2309
XuH43OxI-NmA5-KbM5auvQ,0.6907,2.0554,2,1.0986,0.2302
VPzY3d5n-usOEseNeZ8UaQ,0.6887,0.4937,2,1.0986,0.2296
gkFi3xoDAtWSyJ3v8H5Atg,0.6856,3.9976,2,1.0986,0.2142
PxVFM9j9IbjBMlMqvisqnA,0.6845,1.4158,2,1.0986,0.2282
0iNfZDJgbBq8svJz0C-LvQ,0.6814,1.2088,1,0.6931,0.1704
uIZwBkvWicqyWraXvYOipw,0.68,0.6698,1,0.6931,0.34
raHciir1e_YjipSBSqcZKA,0.68,0.4358,1,0.6931,0.34
jXtaxB2b64nA4uy13i024A,0.68,0.4358,1,0.6931,0.34
UJ_WRq3rxi7s61-ZJJ1aGQ,0.675,0.0659,2,1.0986,0.2375
83-4B6_SweNpX7pN35HmqQ,0.675,0.375,1,0.6931,0.225
RxHbjNxcDyl9XUnm_nyuBw,0.6748,1.5337,2,1.0986,0.2249
VvqYQ98FjO0iYpKHgu91fw,0.674,4.5002,2,1.0986,0.2247
nphMADgWEWqQ_CM_-tWFMw,0.6718,4.1159,1,0.6931,0.2239
t3WHK94PhrqPHwxEq7c_jQ,0.6718,4.1879,1,0.6931,0.2239
g0jQQNHBAi0UGu2jVyvbbw,0.6718,4.1159,1,0.6931,0.2239
MNwTcsnjhe22ShOLYbxm2A,0.6714,0.1846,2,1.0986,0.3357
kVLuUIP2N3vqcePYea2k6w,0.6714,0.5134,3,1.3863,0.2238
nUfA10O5r5Ha6VKqaYWxFQ,0.6714,1.5204,2,1.0986,0.1678
RWI0VBf9qTe7SnxqN0eNUg,0.67,0.282,2,1.0986,0.2233
KZQV3QuwDmMrWPIwkbOhKA,0.6699,0.2924,1,0.6931,0.2233
3wydQaJngISdB6XtaW1SyQ,0.6699,0.2924,1,0.6931,0.2233
2m-LDEPR1WpyQlr3pn9nxw,0.6666,0.0,2,1.0986,0.3333
C5XdxHdAtCduFZm5l0N4FQ,0.6659,1.5701,3,1.3863,0.222
7kv0_b00dLOqKxaHb7Xfeg,0.6659,1.8297,1,0.6931,0.222
njC9m9oY5s9uNghMp_fDnw,0.6636,2.7734,3,1.3863,0.1712
Wx1paSGNKdusVGK9p096nw,0.6609,0.8579,1,0.6931,0.2203
kwsjuXKb6oLv8PbEWumhJQ,0.6603,1.2906,2,1.0986,0.2201
GlKffg2PMtzByocI5OHIQA,0.66,0.5402,1,0.6931,0.22
5HZPNcMR5dHQ1OyOb-RDgw,0.6575,1.5208,1,0.6931,0.2192
_D7EFKnWu8GE19yI1rhLdg,0.6575,1.5208,1,0.6931,0.2192
GE7eT64EHR6udOZUaP3yCw,0.6571,3.8794,1,0.6931,0.219
DaTtuY3IwgAPtda6MIF0sg,0.6571,3.8794,1,0.6931,0.219
2Qr_Wu2mxV2tjzZiBLvWsQ,0.6558,0.8827,1,0.6931,0.2186
Lc4uHFRm3G01DERs2taxhw,0.6544,2.5174,1,0.6931,0.1636
S60umZDwQdf6HkAWN5Yz2A,0.653,0.2758,2,1.0986,0.2177
V8uKFuHyHKSOWojuhcP-2A,0.6514,0.4453,2,1.0986,0.2171
PWtFbiNsrO5rn67KWWWGrg,0.6514,5.727,2,1.0986,0.2171
WYDUHaSrkAvj1fjoFOgivw,0.65,0.5743,2,1.0986,0.2167
9sizmt-LddsOwdcaR7wKYg,0.65,1.9528,2,1.0986,0.2167
AqiTeXuFl3G4dLb8HeYANw,0.6471,1.5241,1,0.6931,0.2157
hV2cRghJkgZtyA1TfoSrRg,0.6471,1.5241,1,0.6931,0.2157
ZHMwj4mU6oE-o6WK4leiSQ,0.6445,1.3576,1,0.6931,0.2148
_ZuUuLcX9nH3mbR1M02gnQ,0.6445,0.9977,1,0.6931,0.2148
XSQnFRIEieFRcXoZXhfAGQ,0.6445,0.9977,1,0.6931,0.2148
mKxk0HAIcPjWEoIV3wVKzg,0.6438,0.9565,1,0.6931,0.2146
o6wweypWJFP-yHkI06KNMA,0.6428,0.3358,1,0.6931,0.1607
58k-qntpJFpyNFk09BGTzw,0.64,1.9087,2,1.0986,0.32
eAvshvKv5PaUTS3jQROGkA,0.64,0.18,1,0.6931,0.32
gofodYbHP5MyNAdQNWA2vw,0.6387,1.2247,3,1.3863,0.2129
rnGZEp-0YbCFiDmSZXWgLA,0.6345,12.3046,2,1.0986,0.2115
E0Jx_8HLPVqrFxfN4p2QZA,0.6333,0.2442,1,0.6931,0.3166
doN8QSdGtlIAW7BP8afZEg,0.6333,0.2442,1,0.6931,0.3166
1sZKO790Q6C4aV9PKmtWeA,0.6333,0.0,2,1.0986,0.3166
lV0k3BnslFRkuWD_kbKd0Q,0.6318,1.5175,1,0.6931,0.2106
gjFUrbSMo1rA1jgG5IhA2A,0.6314,0.7064,2,1.0986,0.2105
Q9GU2OvZObDVyA00ZJkFaA,0.63,3.2299,1,0.6931,0.21
nROgQ9JIN0sjv-i5R1rHcA,0.6285,0.9168,2,1.0986,0.3143
JdExAORTnqwX1UjTgnQaIA,0.6214,1.1308,1,0.6931,0.2071
hGWPSBxWwhhdaA04lAGUzw,0.6214,1.1308,1,0.6931,0.2071
FMuJ_VDsJU_wjGi0V9J_Bw,0.6214,1.1308,1,0.6931,0.2071
ib4L23-IfFXaD3S6_nr1tA,0.6214,1.1308,1,0.6931,0.2071
uYBHf5LLq3f7YbBjncQdCg,0.6214,1.1308,1,0.6931,0.2071
ebeyTymni8X8v1gEHgtuaw,0.6214,1.1308,1,0.6931,0.2071
7qMmN_FB0JJ-8MPNfHwhsA,0.6214,1.9584,1,0.6931,0.2071
psG_tTwM0Wcddk9cW7yw_Q,0.6143,0.4366,2,1.0986,0.2048
uIWdTCBJajz2zlqp1-KDgA,0.6136,1.2654,1,0.6931,0.2045
xuaUXo6ANX9LiKdUrmF-Lg,0.6136,1.2654,1,0.6931,0.2045
Ps7Q7BOKzJO4nDTUhbk43Q,0.6136,1.2654,1,0.6931,0.2045
Tkx1AiQarmw0zc50GibtTA,0.6128,1.8583,3,1.3863,0.2043
8n86Y8qTud6kcHgB1615OA,0.6114,1.1557,1,0.6931,0.2038
BMUAi-9RzjiRY7VFKqSnOg,0.6114,1.1557,1,0.6931,0.2038
MKZ4spSpu2hKjpRW4wwkPQ,0.6114,1.1557,1,0.6931,0.2038
9FDk4e0GjCQEtSshtuDtaA,0.6114,1.1557,1,0.6931,0.2038
CIyAcSRWXE4aGWUrhPbqtQ,0.6114,1.1557,1,0.6931,0.2038
_cXaVePsZOiKlXwsQ8vcxA,0.6114,1.1557,1,0.6931,0.2038
KWaqFiJmkePvTerZpC93GA,0.6114,1.1557,1,0.6931,0.2038
8I59on0hU0iAaJDBC9kmVQ,0.6114,1.1557,1,0.6931,0.2038
d8GzibPKHhYTvvEA7eE_gA,0.6114,1.1557,1,0.6931,0.2038
PhyHWBTwsXksSkI2hk96Fw,0.6114,1.1557,1,0.6931,0.2038
E2iT9ujoMDPm4NgcIBjTtQ,0.6114,1.1557,1,0.6931,0.2038
R72crqxBk4y-xAL9ulyREA,0.6114,1.1557,1,0.6931,0.2038
gOs5qwT8I-_qXH0HO_M3xA,0.6114,1.1557,1,0.6931,0.2038
syOVUoTBaa51hAYYsUnWng,0.6107,0.346,1,0.6931,0.2036
_4CDv5gKHpPb1ALZKS4Sjw,0.6071,1.8164,1,0.6931,0.2024
UOS2Ef_7g4GX1M11xe_hkQ,0.6071,1.8164,1,0.6931,0.2024
G4lRmwDHdvhZAhmtlsYYBw,0.6014,0.5833,2,1.0986,0.2005
6Vt4-9QPsKfrLF3yhMGskA,0.6,0.0,1,0.6931,0.6
BN3LFoIi1AFQ4IZhvrMXsw,0.6,0.0,1,0.6931,0.6
g79jYJz3FEvgvglXqOUWxw,0.6,2.0333,1,0.6931,0.6
vG9aD-fvsIimgo-l7u8-AA,0.6,2.8703,1,0.6931,0.6
UXm-1qI-_AxhC5O3B9La8g,0.6,3.044,2,1.0986,0.3
jaDwjhIkN0zjJZRRnP7Pcg,0.6,0.0729,1,0.6931,0.6
AM7gPGpRbEjEkjmsmQXb6w,0.6,0.9857,1,0.6931,0.6
LViyOllt47lHXC9hZ69owA,0.6,2.2273,1,0.6931,0.6
VacS9fgNkuZ3gDqDHViKuw,0.6,0.0,2,1.0986,0.3
l_mx_q740TLKBPCMa_mtJw,0.6,3.9645,1,0.6931,0.3
C2LLNUOO3o7_HmNBb2akkw,0.6,0.06,1,0.6931,0.6
8gufdqP_ZArKVoJdwE-JcQ,0.6,2.7221,1,0.6931,0.3
y4fP_nGybK3io_TewdhqpA,0.6,2.8703,1,0.6931,0.6
a9tI3YQyIXHqt0c1AxaSbA,0.6,0.0,1,0.6931,0.6
9n-1LQLX3ntBfBtMwgSpig,0.6,5.2244,2,1.0986,0.2
VdP7mkGvxzulzr3-QsIeAA,0.6,2.0333,1,0.6931,0.6
13UgduZFJXeiTFsJu5Y8gg,0.6,0.4764,1,0.6931,0.6
tgNtLmcnrPNr2CJ6r4R-cg,0.6,0.24,1,0.6931,0.15
z1G0VhnbKg83MT6wVrd_pQ,0.6,2.2273,1,0.6931,0.6
mKhKn2utUBa2rARK2Wzsvw,0.6,0.1472,1,0.6931,0.2
NG9dmSB4cY8psYOstDHCUA,0.6,1.117,1,0.6931,0.15
85fRK1N_0ARvZ21Hph734Q,0.6,1.117,1,0.6931,0.15
m7QwOZSP21kmiZ-HQV5PfQ,0.6,2.3331,1,0.6931,0.3
uvcaoLg55CCOVFe9kiKqOA,0.6,2.3331,1,0.6931,0.3
35I1AoSFszgU2l2_vIj1gw,0.6,0.0,1,0.6931,0.6
Bb4g1Kf1FoDe4sLjumh31A,0.6,0.4543,1,0.6931,0.3
Jx2AoB_IQOUrZ3s6fdAUSA,0.6,0.165,1,0.6931,0.6
lgoYB3YiKPBkMq51nv0wPA,0.6,0.165,1,0.6931,0.6
qusR0idbnaSYbHWe_fIWZQ,0.6,0.165,1,0.6931,0.6
3ac4L3k0Oh7J_YGCYu3tJw,0.6,0.165,1,0.6931,0.6
VShQriM_Emd9llX2F9KJpQ,0.6,0.1327,1,0.6931,0.3
p4KaROTF8mE5ewT5gxgotQ,0.6,0.0,1,0.6931,0.6
IDdPCjFTp_ovEXRd_myqog,0.6,0.165,1,0.6931,0.6
sHpxBos5-7GNkaMDZ3fnGA,0.6,7.0072,1,0.6931,0.3
JcIjwjvV-0ruit1FnrNUnw,0.6,0.165,1,0.6931,0.6
IWHscMR1NaaLDy6g5lpnkg,0.6,1.8748,1,0.6931,0.6
9e3uANpD7iRNNGpdfrt5nA,0.6,0.4764,1,0.6931,0.6
sM0UOKdsu64unzeYyTGoNg,0.6,0.4764,1,0.6931,0.6
dAfWxgaAS6t1PuHzqgjx0A,0.6,0.0,1,0.6931,0.6
u8lh_cwnJusmXAvuG-yMuQ,0.6,0.0,1,0.6931,0.6
aafJCGMtdKpKNtnd-YJpQw,0.6,0.0,1,0.6931,0.3
47TOmOqMxeyUSpYoLKqTsA,0.6,0.0,1,0.6931,0.3
OIyDK3Q1GHfJonlRtzXW_A,0.6,0.4764,1,0.6931,0.6
8syjAtrpRfBgiH2vcfNsrg,0.6,0.312,1,0.6931,0.6
4D_GsaRoqk7P09VOcgezlQ,0.6,0.12,1,0.6931,0.3
-tRhEoFo5viTTPX316ut6w,0.6,2.2273,1,0.6931,0.6
m3i1-QHOa0xalW1T_LJe6w,0.6,1.8009,1,0.6931,0.6
TRwPE6wsoAL6_fRaFdB4FA,0.6,0.5507,1,0.6931,0.3
dEjlpLUtjv4ax2HtRKT8ng,0.5964,0.8605,2,1.0986,0.1988
ZvOZCvLeAKGFzwnyu1aeKw,0.5959,1.4463,1,0.6931,0.2979
c2ZvhzfK8opY3HxswFg3Yg,0.5943,1.7167,2,1.0986,0.1981
7CRox7xpb3vNCEe7FZ6zgA,0.5929,1.4742,1,0.6931,0.1976
YxxExizKrGf5khnUOvhifA,0.5929,1.4742,1,0.6931,0.1976
fi5t3_81nKx2Lbabi_w8ag,0.5925,0.8326,1,0.6931,0.2963
pGM44vXYa6lke-dU4h-xpA,0.5921,0.0,2,1.0986,0.2961
BQdozsc8akK4rbbFQTtflg,0.5914,0.0,2,1.0986,0.1854
vLh2X2TWP16imkRQgqHnoA,0.59,0.12,1,0.6931,0.1967
z_uWtsfsYWbdOFv7bb-6yg,0.59,1.7347,1,0.6931,0.1967
wwmlA6z3OhuykghM7f9RkA,0.59,2.0151,2,1.0986,0.1967
qJcmu67ZEQ4bd1m9Kh_T1w,0.59,1.7347,1,0.6931,0.1967
E5ziLwB4Oz3pdyPj37dJNw,0.5859,1.1213,1,0.6931,0.1953
BBeVhrrXMBJQccoWD8_aqA,0.5848,0.336,2,1.0986,0.1837
fo3xfLizgaY4IeCv6Xyp9w,0.5811,4.9417,1,0.6931,0.2905
WRhmIqpoCbztI7IZwNsPyA,0.58,0.297,2,1.0986,0.1933
Kl4eGVAUsed6e5ux6f3gnA,0.58,0.3154,1,0.6931,0.29
eUQmOVBT7ftGzHLiKSnEbQ,0.58,0.3154,1,0.6931,0.29
6t0e_8nTRKKmSR3n1rnBUQ,0.58,0.3154,1,0.6931,0.29
TfcpJBiFNnDaochnmp4M2Q,0.58,0.297,2,1.0986,0.1933
PUDDBW0MfpSFI2XEMv_g3Q,0.5733,0.0,2,1.0986,0.2866
FJlYldo1NcoyKMG2YKWywA,0.5714,0.5836,1,0.6931,0.2857
UITsqzKo3QNdeY6ASTF1MA,0.5714,0.5836,1,0.6931,0.2857
uKK_8fcwaV5JuCv3Nj-OIw,0.5714,2.9075,1,0.6931,0.1905
TIoiB8PYw4GjAqDiP-iJKg,0.5714,2.9075,1,0.6931,0.1905
m3g_BNmajcWDoSKrbFWCRQ,0.5714,0.7085,1,0.6931,0.1905
JOIBVACaXW_nGZfpEs5t_Q,0.5714,1.0667,2,1.0986,0.2857
89SD5fNDDnJj-ITB40hLsQ,0.5714,0.7085,1,0.6931,0.1905
jF2AoAQ0UwQIiMsXFVAhGQ,0.5714,2.8452,2,1.0986,0.1905
Tac9ES3xcFw-l0bChzQb4A,0.5714,0.5836,1,0.6931,0.2857
9qXZSFq9vPdX4F6kGjXC-g,0.5714,0.7085,1,0.6931,0.1905
xXZ3HHiZJlwRWb3rrjSqaw,0.5671,0.18,2,1.0986,0.189
OMT709IPPEwN91CAXpe9dw,0.5662,0.3522,2,1.0986,0.2831
oc6_IVWcfALGuXM7ZEz9uA,0.5636,0.06,2,1.0986,0.2818
MBvMuWqROnfholJfInZnXw,0.5632,1.2962,2,1.0986,0.2816
6_QyUZW5QNsLlYJXjgmfAg,0.5614,1.0093,1,0.6931,0.1871
glGXH9Ehxfxq2-OAN_ZnYg,0.5614,2.7399,1,0.6931,0.1871
tfkE9AOK5zmiJ9nX0jo5tg,0.561,16.04,2,1.0986,0.2805
UkzBUVMDXi9iN3l4cGXpWg,0.56,0.1609,3,1.3863,0.1867
0j_SHG_LvTVoiDi2s3BpFw,0.56,1.1608,2,1.0986,0.2
4bIWYWFu2OobvS2gz4Lx0g,0.56,0.0,1,0.6931,0.28
wS6lXiTeWnoWQMZtbclyMQ,0.56,0.0877,1,0.6931,0.28
b1CIiyzS1uA54JiWzlVJ9Q,0.5571,0.8527,2,1.0986,0.1857
awzRczTMmqbD9lnQQ6ao2A,0.5571,1.6815,1,0.6931,0.2785
fKCzfWXHsUP4NAxIxQKF3A,0.5571,1.6815,1,0.6931,0.2785
0wsLnToWQYB71TyWE_zOHw,0.5571,1.0647,1,0.6931,0.2785
7kZjWXFExQgqy_TheGOTOw,0.5545,0.0514,1,0.6931,0.2772
onufA0MixmTq5_VR_Zrx8Q,0.5538,0.2186,1,0.6931,0.1846
OSi2ColCxhS9oCoAUNbPig,0.55,3.9508,1,0.6931,0.275
gUIZcY8jYpYNg00J3gQlpw,0.55,0.8587,3,1.3863,0.1833
HI90gPApLuPdEhoyNuEhow,0.55,0.1318,1,0.6931,0.275
wPQWqLxY6t3-yRBNPPAmkQ,0.55,0.424,2,1.0986,0.1833
iW0waZYIMfmMGgUwYmDZ7w,0.55,0.3734,2,1.0986,0.275
dUzR2vZ6nhuGdrDV2Dsr_g,0.55,0.4817,1,0.6931,0.275
9QsamgtWTCpiYVrFr-p26w,0.55,0.2408,2,1.0986,0.175
De9cMgsboKhZ8mDl_GK_xQ,0.5417,0.3824,1,0.6931,0.1806
SBc3E1wOMxTw1so6EWdkvA,0.5417,0.3824,1,0.6931,0.1806
2K0JE1D_RgqwPMZdI4Wt6Q,0.5417,0.3824,1,0.6931,0.1806
yypfHgPJw6V65cLTOZiPSQ,0.5412,0.3977,1,0.6931,0.2706
0mLgF2T8wVDj7NFtoRtpQQ,0.5401,2.8236,1,0.6931,0.2701
QvB0NRTGDplwnfPZGq8chw,0.5401,2.8236,1,0.6931,0.2701
_nwHRgcba35E7-RACNCOtQ,0.5401,3.3516,1,0.6931,0.2701
KpdqwE6hnFGuXAYDmAWURQ,0.5401,2.8236,1,0.6931,0.2701
nxzCzDDyXYNM-jsGf82JGA,0.54,0.6708,1,0.6931,0.27
patyl09ygp5oK1AdP5LbdA,0.54,0.6708,1,0.6931,0.27
9XjXIqQFQ2SfeHTwPRngIA,0.54,2.094,1,0.6931,0.27
ADe114o7Z4vb1O6HkM6YEA,0.54,0.2769,2,1.0986,0.27
UugJ2WQFoV-rNFqZ4QyrHg,0.54,0.8808,1,0.6931,0.27
8ziWPiVtx_gkKLf1KPLfAQ,0.54,1.1937,1,0.6931,0.27
ejiH2c0aRh1l0meK3fdf2w,0.54,0.3374,1,0.6931,0.27
JR-3zeQUyOyoF96GgmrQoQ,0.54,0.6708,1,0.6931,0.27
RQFk8wIcPZqfU4WL0XGCjw,0.54,0.5143,1,0.6931,0.18
_2axAlqUMjbJrtTAgtPQpQ,0.5375,0.3574,2,1.0986,0.2687
AS7hUQSS8zg8D7l3hPXj2g,0.5333,0.0,1,0.6931,0.2666
FRr2a55hbdZBUMQTE1blHA,0.5317,0.8825,1,0.6931,0.2658
8CLQHcYUyH49dKMwBsuoSg,0.5317,0.4771,1,0.6931,0.2658
xNd_x23g7wiGAjmm5HXfPA,0.5317,0.8825,1,0.6931,0.2658
bTxF2t3x0D8zgRQSF8ikFQ,0.5317,0.4771,1,0.6931,0.2658
cvo-WCqsMy4OGja8IP9y6Q,0.5317,0.4771,1,0.6931,0.2658
tyz0in2IjN4wfbQZMtMxPA,0.5317,0.9821,1,0.6931,0.2658
cUYw6i8MF_2WEdd2d8t9yg,0.5314,0.5567,2,1.0986,0.1771
oEwmCZknUHgHfEBdKA2SZA,0.5293,1.2954,2,1.0986,0.2646
c0_NagIVgU2h67xTKXflQg,0.528,1.0831,1,0.6931,0.264
49Gyz-LD9MxTh1yzbYiOhw,0.528,1.0831,1,0.6931,0.264
Qu-HGo_QNVQHEvJOAOdiOA,0.528,1.0831,1,0.6931,0.264
M0NNxVaepbnGSHQEXyxt8Q,0.5279,0.7359,1,0.6931,0.264
-40qQXB8JsneSiDqXMjoeg,0.5279,0.7359,1,0.6931,0.264
5Qz7TJFXhm8Mjc8xzoSV5Q,0.5279,0.7359,1,0.6931,0.264
tGWgeq4VBU7hDbkO1LEfEg,0.5264,1.5239,1,0.6931,0.2632
F58UDJ-XQjFSWVlhFldwBA,0.5257,0.297,1,0.6931,0.2629
XKTHqniGQOiCbG9ajfDFkg,0.5257,0.297,1,0.6931,0.2629
86cadjC3-tMc3VYcrf0P-g,0.5257,0.522,1,0.6931,0.2629
iDYrFicxiU97EBgulvQZBw,0.5257,0.297,1,0.6931,0.2629
jonGqssih-tDc_lDgNCkLg,0.525,10.5404,2,1.0986,0.2625
j8tjQlMu3I-qia241vTEXw,0.525,0.7231,1,0.6931,0.2625
9ugpNKKhnYRa51qXoxUw_A,0.525,0.7231,1,0.6931,0.2625
wO4IO1uTN65jkYdaBJCL8A,0.525,0.7231,1,0.6931,0.2625
elX9a3nvGMSweRaMWgSb0Q,0.525,0.7231,1,0.6931,0.2625
NmJX_LZ7ShIZqspI31RVZA,0.525,0.7231,1,0.6931,0.2625
ygZuo1m7tyb9REVV9hAADA,0.525,0.7231,1,0.6931,0.2625
bTVY4S3fC-ZI4-Vy-fvCsQ,0.525,0.7231,1,0.6931,0.2625
DB0WtDBVJBUDJ2ql5BBdOQ,0.525,0.7231,1,0.6931,0.2625
eTVtHkrdoh8plErbmRhTfw,0.525,0.7231,1,0.6931,0.2625
0ac5lGA_0wdKDnib3y59Xg,0.525,0.7231,1,0.6931,0.2625
EA4v61tJCHg8xhk7bqn8Yw,0.525,0.7231,1,0.6931,0.2625
oFvqMNOm6NdEoMW7G-ReFw,0.525,0.7231,1,0.6931,0.2625
RtJC7xavgAxOITQyAlGCbQ,0.525,10.5404,2,1.0986,0.2625
T9C1od-JorSPXwXgzSqM9Q,0.5214,3.3467,2,1.0986,0.2607
qpZD23Bp7bIVeRO6iowvqA,0.5211,2.4827,2,1.0986,0.2606
akYOGuv0J6mtM1n7ogE4-A,0.5207,4.3713,1,0.6931,0.2603
i1KEkHgdw4gS-c6Z-vKZIw,0.5177,0.2596,1,0.6931,0.2589
