user_id,business_id,rank,score,u_beh,c_mob,r_ctx,weight_beh,weight_mob,weight_ctx
NQHgdfn5nwJXbbnQbso9tw,fCDMLD21ypv1XZ_EyafCkQ,9,0.6096,0.9836,0.3126,0.868,0.434,0.556,0.011
NQHgdfn5nwJXbbnQbso9tw,6ajnOk0GcY9xbb5Ocaw8Gw,10,0.7,1.0,0.4613,0.926,0.434,0.556,0.011
NQHgdfn5nwJXbbnQbso9tw,-pyobEWdpZ6jUp42f3I2xw,11,0.6247,0.6429,0.6079,0.7568,0.434,0.556,0.011
NQHgdfn5nwJXbbnQbso9tw,i1WPpsuD5gyLppyB71vv6A,12,0.6483,0.47,0.7863,0.72,0.434,0.556,0.011
NQHgdfn5nwJXbbnQbso9tw,oIH5YWPy_g61YXM6R900Wg,13,0.6299,1.0,0.3337,0.998,0.434,0.556,0.011
NQHgdfn5nwJXbbnQbso9tw,-qk__vjJxfJrCWn3UaMv_Q,14,0.7014,0.539,0.8287,0.6784,0.434,0.556,0.011
NQHgdfn5nwJXbbnQbso9tw,I_3LMZ_1m2mzR0oLIOePIg,15,0.613,1.0,0.3088,0.7088,0.434,0.556,0.011
NQHgdfn5nwJXbbnQbso9tw,3YqUe2FTCQr0pPVK8oCv6Q,16,0.6124,1.0,0.3062,0.792,0.434,0.556,0.011
NQHgdfn5nwJXbbnQbso9tw,VAeEXLbEcI9Emt9KGYq9aA,17,0.6107,1.0,0.3034,0.7776,0.434,0.556,0.011
NQHgdfn5nwJXbbnQbso9tw,iSRTaT9WngzB8JJ2YKJUig,18,0.6092,1.0,0.3018,0.7264,0.434,0.556,0.011
NQHgdfn5nwJXbbnQbso9tw,SwBhaxfQPbyhsi0QHUAN0A,19,0.6092,1.0,0.301,0.762,0.434,0.556,0.011
NQHgdfn5nwJXbbnQbso9tw,QHWYlmVbLC3K6eglWoHVvA,20,0.609,1.0,0.3006,0.7664,0.434,0.556,0.011
l7Fyu5OmM4PAcUGqElGNlg,HKS-63JzfR0DMNVLBuokYw,1,0.7644,0.7844,0.7482,0.7952,0.433,0.555,0.011
l7Fyu5OmM4PAcUGqElGNlg,EpREWeEpmR8f1qLHzzF0AA,2,0.7551,0.7745,0.7395,0.7728,0.433,0.555,0.011
l7Fyu5OmM4PAcUGqElGNlg,LmKpHMXSsm36viJOGVodFw,3,0.7405,0.6773,0.7911,0.6816,0.433,0.555,0.011
l7Fyu5OmM4PAcUGqElGNlg,6ajnOk0GcY9xbb5Ocaw8Gw,4,0.6939,1.0,0.45,0.946,0.433,0.555,0.011
l7Fyu5OmM4PAcUGqElGNlg,I_3LMZ_1m2mzR0oLIOePIg,5,0.7301,1.0,0.5196,0.7248,0.433,0.555,0.011
l7Fyu5OmM4PAcUGqElGNlg,P0fHDZn2pReUu7BdMxNuyw,6,0.7256,0.5658,0.8472,0.882,0.433,0.555,0.011
l7Fyu5OmM4PAcUGqElGNlg,YPTYOQO8Lg9BtHsRwYBY7g,7,0.6869,0.835,0.5652,0.984,0.433,0.555,0.011
l7Fyu5OmM4PAcUGqElGNlg,1b5mnK8bMnnju_cvU65GqQ,8,0.6184,1.0,0.3136,0.966,0.433,0.555,0.011
l7Fyu5OmM4PAcUGqElGNlg,ld_H5-FpZOWm_tkzwkPYQQ,9,0.6172,1.0,0.3155,0.766,0.433,0.555,0.011
l7Fyu5OmM4PAcUGqElGNlg,KChWMIHxMChTE11ZVsIVZw,10,0.7076,0.5804,0.8026,0.916,0.433,0.555,0.011
l7Fyu5OmM4PAcUGqElGNlg,fCDMLD21ypv1XZ_EyafCkQ,11,0.6099,0.9836,0.3126,0.888,0.433,0.555,0.011
l7Fyu5OmM4PAcUGqElGNlg,q-zV08jt6U-q05SMEuQJAQ,12,0.6188,0.9927,0.3237,0.7808,0.433,0.555,0.011
l7Fyu5OmM4PAcUGqElGNlg,LGYIhGqbYakMMdsn_GCzJg,13,0.7415,0.6371,0.8229,0.744,0.433,0.555,0.011
l7Fyu5OmM4PAcUGqElGNlg,JaMZoosomwX7DDjkFOEo3g,14,0.6953,0.5875,0.7755,0.894,0.433,0.555,0.011
l7Fyu5OmM4PAcUGqElGNlg,ytynqOUb3hjKeJfRj5Tshw,15,0.6932,1.0,0.45,0.878,0.433,0.555,0.011
l7Fyu5OmM4PAcUGqElGNlg,O_0H42Bw8hBduWSADPG8ng,16,0.7584,0.779,0.7375,0.992,0.433,0.555,0.011
l7Fyu5OmM4PAcUGqElGNlg,p6JxfR9ebAlIlpm674F-dg,17,0.6932,0.5679,0.7891,0.7872,0.433,0.555,0.011
l7Fyu5OmM4PAcUGqElGNlg,4nDVM0XqWrcKQbMYlXDWCg,18,0.7071,0.5507,0.8236,0.984,0.433,0.555,0.011
l7Fyu5OmM4PAcUGqElGNlg,95Ovc1lSnOQwSrjIFhpYrA,19,0.6787,0.4858,0.8248,0.9,0.433,0.555,0.011
l7Fyu5OmM4PAcUGqElGNlg,MEhkXOeLwdbSZgCIpDVftg,20,0.6683,0.5032,0.7921,0.918,0.433,0.555,0.011
mm4QpmM_w29hKw1ePU3pOQ,UCMSWPqzXjd7QHq7v8PJjQ,1,0.8901,0.952,0.8471,0.6736,0.424,0.568,0.008
mm4QpmM_w29hKw1ePU3pOQ,CA5BOxKRDPGJgdUQ8OUOpw,2,0.7683,0.6308,0.8713,0.7488,0.424,0.568,0.008
mm4QpmM_w29hKw1ePU3pOQ,h8TJV8clolcjqp9aFV4OjQ,3,0.7414,0.6177,0.8318,0.868,0.424,0.568,0.008
mm4QpmM_w29hKw1ePU3pOQ,LmZWlvPJBwj5WG2KHV-v1Q,4,0.7628,0.6434,0.8532,0.6832,0.424,0.568,0.008
mm4QpmM_w29hKw1ePU3pOQ,8QJTzIaR5FceGds8HBSIig,5,0.7913,0.7097,0.8531,0.728,0.424,0.568,0.008
mm4QpmM_w29hKw1ePU3pOQ,ytynqOUb3hjKeJfRj5Tshw,6,0.6861,1.0,0.45,0.798,0.424,0.568,0.008
mm4QpmM_w29hKw1ePU3pOQ,jmwasbZfgj3honf79qKsnA,7,0.8407,0.8022,0.8691,0.858,0.424,0.568,0.008
mm4QpmM_w29hKw1ePU3pOQ,wa_bwyY57etHjtJ2Fw0E3g,8,0.6733,0.4995,0.8017,0.7696,0.424,0.568,0.008
mm4QpmM_w29hKw1ePU3pOQ,IKMAgK2m6WRIViVFB2vAFQ,9,0.7906,0.7007,0.8585,0.7344,0.424,0.568,0.008
mm4QpmM_w29hKw1ePU3pOQ,J-Go00lYW4f4a3lLLtoh_A,10,0.7395,0.5964,0.8474,0.672,0.424,0.568,0.008
mm4QpmM_w29hKw1ePU3pOQ,XlIuTI1NRLzLlp11x-PTHA,11,0.7895,0.6907,0.8637,0.7648,0.424,0.568,0.008
mm4QpmM_w29hKw1ePU3pOQ,Rv8bW3pkzpi5dZu5ckbgtA,12,0.7755,0.718,0.8187,0.7584,0.424,0.568,0.008
mm4QpmM_w29hKw1ePU3pOQ,CJoO4HYD0tZRXlZqA04wmw,13,0.7026,0.5182,0.8411,0.6496,0.424,0.568,0.008
mm4QpmM_w29hKw1ePU3pOQ,OMT709IPPEwN91CAXpe9dw,14,0.7936,0.6895,0.8693,0.93,0.424,0.568,0.008
mm4QpmM_w29hKw1ePU3pOQ,GC75ZzoLxsfeKyk7vA3pXA,15,0.6962,0.4913,0.8486,0.7296,0.424,0.568,0.008
mm4QpmM_w29hKw1ePU3pOQ,iOFbMitGdfU6i5xm4nZ8Ww,16,0.7244,0.5585,0.8479,0.7456,0.424,0.568,0.008
mm4QpmM_w29hKw1ePU3pOQ,43MDfrU28FYjfpamNfL9GA,17,0.6708,0.6412,0.6918,0.7424,0.424,0.568,0.008
mm4QpmM_w29hKw1ePU3pOQ,fgTOJRkc703E4XRdcr5zRA,18,0.7378,0.5981,0.8381,0.996,0.424,0.568,0.008
mm4QpmM_w29hKw1ePU3pOQ,0kEyHYpI6ixtq87LV6I1Aw,19,0.6778,0.4387,0.8517,0.992,0.424,0.568,0.008
mm4QpmM_w29hKw1ePU3pOQ,6ajnOk0GcY9xbb5Ocaw8Gw,20,0.6866,1.0,0.45,0.866,0.424,0.568,0.008
3f6MjFnxf8QHKxk7ZmsVYA,W4ZEKkva9HpAdZG88juwyQ,1,0.8098,0.951,0.6864,0.7963,0.46,0.524,0.016
3f6MjFnxf8QHKxk7ZmsVYA,ytynqOUb3hjKeJfRj5Tshw,2,0.7103,1.0,0.45,0.9114,0.46,0.524,0.016
3f6MjFnxf8QHKxk7ZmsVYA,FEXhWNCMkv22qG04E83Qjg,3,0.7989,0.9923,0.6296,0.7877,0.46,0.524,0.016
3f6MjFnxf8QHKxk7ZmsVYA,ChlcxTEoWBQJXJ2Xb2vm5g,4,0.7994,0.9377,0.6733,0.9506,0.46,0.524,0.016
3f6MjFnxf8QHKxk7ZmsVYA,9xdXS7jtWjCVzL4_oPGv9A,5,0.7996,0.9256,0.6912,0.7355,0.46,0.524,0.016
3f6MjFnxf8QHKxk7ZmsVYA,znlrxrY4InSx7ekPZxoHRw,6,0.631,0.9949,0.3087,0.7355,0.46,0.524,0.016
3f6MjFnxf8QHKxk7ZmsVYA,q-zV08jt6U-q05SMEuQJAQ,7,0.6251,0.9642,0.3237,0.7541,0.46,0.524,0.016
3f6MjFnxf8QHKxk7ZmsVYA,8uF-bhJFgT4Tn6DTb27viA,8,0.662,1.0,0.3624,0.7659,0.46,0.524,0.016
3f6MjFnxf8QHKxk7ZmsVYA,6ajnOk0GcY9xbb5Ocaw8Gw,9,0.7114,1.0,0.45,0.9794,0.46,0.524,0.016
3f6MjFnxf8QHKxk7ZmsVYA,iwmW2mgcn2YdirXUHCsgXQ,10,0.781,0.8951,0.6833,0.7061,0.46,0.524,0.016
3f6MjFnxf8QHKxk7ZmsVYA,-xaY1TlMf20Ol9QLcDSU6Q,11,0.7149,0.8445,0.601,0.7253,0.46,0.524,0.016
3f6MjFnxf8QHKxk7ZmsVYA,gTC8IQ_i8zXytWSly3Ttvg,12,0.7387,1.0,0.5094,0.7451,0.46,0.524,0.016
3f6MjFnxf8QHKxk7ZmsVYA,1b5mnK8bMnnju_cvU65GqQ,13,0.6403,1.0,0.3136,0.9994,0.46,0.524,0.016
3f6MjFnxf8QHKxk7ZmsVYA,L5LLN0RafiV1Z9cddzvuCw,14,0.637,0.9983,0.309,0.9966,0.46,0.524,0.016
3f6MjFnxf8QHKxk7ZmsVYA,OdIBX09glfXNVSyd0RnIeg,15,0.6903,0.9843,0.4299,0.7749,0.46,0.524,0.016
3f6MjFnxf8QHKxk7ZmsVYA,VVH6k9-ycttH3TV_lk5WfQ,16,0.7157,1.0,0.4642,0.7867,0.46,0.524,0.016
3f6MjFnxf8QHKxk7ZmsVYA,g04aAvgol7IW8buqSbT4xA,17,0.7585,0.8439,0.6838,0.7493,0.46,0.524,0.016
3f6MjFnxf8QHKxk7ZmsVYA,I_3LMZ_1m2mzR0oLIOePIg,18,0.6337,1.0,0.3088,0.7515,0.46,0.524,0.016
3f6MjFnxf8QHKxk7ZmsVYA,fCDMLD21ypv1XZ_EyafCkQ,19,0.6309,0.9836,0.3126,0.9214,0.46,0.524,0.016
3f6MjFnxf8QHKxk7ZmsVYA,OWOOc0YjU_kioLeEgo5VCA,20,0.6261,0.9924,0.3,0.7803,0.46,0.524,0.016
-heYk8dDQnpRcBcldXOYXA,k-tHn9uxgWdq1ROHqwc-lw,1,0.7445,0.8948,0.6214,0.9414,0.435,0.552,0.013
-heYk8dDQnpRcBcldXOYXA,6ajnOk0GcY9xbb5Ocaw8Gw,2,0.6962,1.0,0.45,0.9794,0.435,0.552,0.013
-heYk8dDQnpRcBcldXOYXA,hXvf5a798WvQtFn0Zbh2yw,3,0.705,0.69,0.7167,0.7077,0.435,0.552,0.013
-heYk8dDQnpRcBcldXOYXA,L5LLN0RafiV1Z9cddzvuCw,4,0.6178,0.9983,0.309,0.9966,0.435,0.552,0.013
-heYk8dDQnpRcBcldXOYXA,fCDMLD21ypv1XZ_EyafCkQ,5,0.6134,0.9836,0.3144,0.9214,0.435,0.552,0.013
-heYk8dDQnpRcBcldXOYXA,ytynqOUb3hjKeJfRj5Tshw,6,0.6953,1.0,0.45,0.9114,0.435,0.552,0.013
-heYk8dDQnpRcBcldXOYXA,J6ZSgoKCLBDMMzuhM-aYGg,7,0.564,0.8733,0.3158,0.7466,0.435,0.552,0.013
-heYk8dDQnpRcBcldXOYXA,1b5mnK8bMnnju_cvU65GqQ,8,0.6211,1.0,0.3136,0.9994,0.435,0.552,0.013
-heYk8dDQnpRcBcldXOYXA,I_3LMZ_1m2mzR0oLIOePIg,9,0.6154,1.0,0.3088,0.7515,0.435,0.552,0.013
-heYk8dDQnpRcBcldXOYXA,znlrxrY4InSx7ekPZxoHRw,10,0.6129,0.9949,0.3087,0.7355,0.435,0.552,0.013
-heYk8dDQnpRcBcldXOYXA,gTC8IQ_i8zXytWSly3Ttvg,11,0.6111,1.0,0.3013,0.7451,0.435,0.552,0.013
-heYk8dDQnpRcBcldXOYXA,q-zV08jt6U-q05SMEuQJAQ,12,0.608,0.9642,0.3237,0.7541,0.435,0.552,0.013
-heYk8dDQnpRcBcldXOYXA,OWOOc0YjU_kioLeEgo5VCA,13,0.6076,0.9924,0.3,0.7803,0.435,0.552,0.013
-heYk8dDQnpRcBcldXOYXA,skY6r8WAkYqpV7_TxNm23w,14,0.6051,0.9863,0.3004,0.7781,0.435,0.552,0.013
-heYk8dDQnpRcBcldXOYXA,3YqUe2FTCQr0pPVK8oCv6Q,15,0.6047,0.9783,0.3062,0.7653,0.435,0.552,0.013
-heYk8dDQnpRcBcldXOYXA,DXDoh8MNrqjtXsZnkuk4hA,16,0.5998,0.9688,0.3049,0.7717,0.435,0.552,0.013
-heYk8dDQnpRcBcldXOYXA,iRIHK8-EwpeffwvoO4nzIA,17,0.5988,0.9696,0.3025,0.7659,0.435,0.552,0.013
-heYk8dDQnpRcBcldXOYXA,rgeuy1qbw6Z8B6CSVANHIA,18,0.6501,0.8956,0.4485,0.9946,0.435,0.552,0.013
-heYk8dDQnpRcBcldXOYXA,VAeEXLbEcI9Emt9KGYq9aA,19,0.6072,0.9873,0.3034,0.7797,0.435,0.552,0.013
-heYk8dDQnpRcBcldXOYXA,U3grYFIeu6RgAAQgdriHww,20,0.609,0.9893,0.3005,0.9786,0.435,0.552,0.013
sZ7eicd6opBJNF19GQWcaQ,LmKpHMXSsm36viJOGVodFw,1,0.7624,0.6773,0.8311,0.6816,0.436,0.553,0.012
sZ7eicd6opBJNF19GQWcaQ,I_3LMZ_1m2mzR0oLIOePIg,2,0.7384,1.0,0.5326,0.7248,0.436,0.553,0.012
sZ7eicd6opBJNF19GQWcaQ,ytynqOUb3hjKeJfRj5Tshw,3,0.6946,1.0,0.45,0.878,0.436,0.553,0.012
sZ7eicd6opBJNF19GQWcaQ,LGYIhGqbYakMMdsn_GCzJg,4,0.7184,0.6371,0.7819,0.744,0.436,0.553,0.012
sZ7eicd6opBJNF19GQWcaQ,1b5mnK8bMnnju_cvU65GqQ,5,0.6202,1.0,0.3136,0.966,0.436,0.553,0.012
sZ7eicd6opBJNF19GQWcaQ,ld_H5-FpZOWm_tkzwkPYQQ,6,0.6189,1.0,0.3155,0.766,0.436,0.553,0.012
sZ7eicd6opBJNF19GQWcaQ,U3grYFIeu6RgAAQgdriHww,7,0.6132,1.0,0.3005,0.988,0.436,0.553,0.012
sZ7eicd6opBJNF19GQWcaQ,fCDMLD21ypv1XZ_EyafCkQ,8,0.6116,0.9836,0.3126,0.888,0.436,0.553,0.012
sZ7eicd6opBJNF19GQWcaQ,cQIh4YJlVtZI9TLF5_smOg,9,0.7055,0.858,0.5843,0.7504,0.436,0.553,0.012
sZ7eicd6opBJNF19GQWcaQ,q-zV08jt6U-q05SMEuQJAQ,10,0.6204,0.9927,0.3237,0.7808,0.436,0.553,0.012
sZ7eicd6opBJNF19GQWcaQ,ChlcxTEoWBQJXJ2Xb2vm5g,11,0.5961,0.9615,0.3,0.984,0.436,0.553,0.012
sZ7eicd6opBJNF19GQWcaQ,nRKndeZLQ3eDL10UMwS2rQ,12,0.6549,0.9565,0.4157,0.7232,0.436,0.553,0.012
sZ7eicd6opBJNF19GQWcaQ,4nDVM0XqWrcKQbMYlXDWCg,13,0.6897,0.5507,0.7931,0.984,0.436,0.553,0.012
sZ7eicd6opBJNF19GQWcaQ,OdIBX09glfXNVSyd0RnIeg,14,0.6825,1.0,0.4299,0.7984,0.436,0.553,0.012
sZ7eicd6opBJNF19GQWcaQ,IWHdx0NhDKADkGOgXgOFKQ,15,0.6935,1.0,0.45,0.7904,0.436,0.553,0.012
sZ7eicd6opBJNF19GQWcaQ,iRIHK8-EwpeffwvoO4nzIA,16,0.6255,0.9696,0.3519,0.7392,0.436,0.553,0.012
sZ7eicd6opBJNF19GQWcaQ,MEhkXOeLwdbSZgCIpDVftg,17,0.6686,0.5032,0.7937,0.918,0.436,0.553,0.012
sZ7eicd6opBJNF19GQWcaQ,3YqUe2FTCQr0pPVK8oCv6Q,18,0.6141,1.0,0.3062,0.792,0.436,0.553,0.012
sZ7eicd6opBJNF19GQWcaQ,skY6r8WAkYqpV7_TxNm23w,19,0.6109,1.0,0.3004,0.7952,0.436,0.553,0.012
sZ7eicd6opBJNF19GQWcaQ,QHWYlmVbLC3K6eglWoHVvA,20,0.6109,1.0,0.3006,0.7824,0.436,0.553,0.012
l0Ta8W_i7R556M7zM9vIMw,hyeo7JQr5uLp-St1MibYAA,1,0.7573,0.6361,0.8478,0.882,0.429,0.56,0.011
l0Ta8W_i7R556M7zM9vIMw,ytynqOUb3hjKeJfRj5Tshw,2,0.6908,1.0,0.45,0.878,0.429,0.56,0.011
l0Ta8W_i7R556M7zM9vIMw,BRyPAD7XM9mkBeTa2jAo7w,3,0.6655,0.4184,0.8509,0.882,0.429,0.56,0.011
l0Ta8W_i7R556M7zM9vIMw,u6P6I5PZnSlnILY5nFWBJA,4,0.744,0.617,0.837,0.972,0.429,0.56,0.011
l0Ta8W_i7R556M7zM9vIMw,EmBa8UWYRwM_3hagkqwtIg,5,0.7155,0.5395,0.8459,0.962,0.429,0.56,0.011
l0Ta8W_i7R556M7zM9vIMw,3aY8m5w6UnxXbRMhEUPUMg,6,0.6888,0.6301,0.7281,0.994,0.429,0.56,0.011
l0Ta8W_i7R556M7zM9vIMw,j8feOxyJqlIJWOi8su2qzw,7,0.7136,0.6146,0.7853,0.934,0.429,0.56,0.011
l0Ta8W_i7R556M7zM9vIMw,J6ZSgoKCLBDMMzuhM-aYGg,8,0.6146,1.0,0.3158,0.78,0.429,0.56,0.011
l0Ta8W_i7R556M7zM9vIMw,6Pu5MKIWbn6FO-oebSSrYQ,9,0.6059,0.9774,0.3175,0.784,0.429,0.56,0.011
l0Ta8W_i7R556M7zM9vIMw,q-zV08jt6U-q05SMEuQJAQ,10,0.6159,0.9927,0.3237,0.7808,0.429,0.56,0.011
l0Ta8W_i7R556M7zM9vIMw,9tWLiz52KN-S7CFZvBhslA,11,0.6958,0.5428,0.8113,0.7968,0.429,0.56,0.011
l0Ta8W_i7R556M7zM9vIMw,u_3Fu4wROCAzMwMoVdMVqw,12,0.64,0.3937,0.8248,0.854,0.429,0.56,0.011
l0Ta8W_i7R556M7zM9vIMw,OdIBX09glfXNVSyd0RnIeg,13,0.6787,1.0,0.4299,0.7984,0.429,0.56,0.011
l0Ta8W_i7R556M7zM9vIMw,rwZ_nSNpRtkgzuc2ah27wA,14,0.6888,0.5267,0.8134,0.672,0.429,0.56,0.011
l0Ta8W_i7R556M7zM9vIMw,RHj1RITdSwuXTc-lfJPO-w,15,0.6242,0.378,0.8119,0.688,0.429,0.56,0.011
l0Ta8W_i7R556M7zM9vIMw,4QMIJJWQOh7zpEwOXhFJqw,16,0.6584,0.5285,0.7565,0.7408,0.429,0.56,0.011
l0Ta8W_i7R556M7zM9vIMw,IWHdx0NhDKADkGOgXgOFKQ,17,0.6899,1.0,0.45,0.7904,0.429,0.56,0.011
l0Ta8W_i7R556M7zM9vIMw,xNd_x23g7wiGAjmm5HXfPA,18,0.7128,0.5319,0.8506,0.7616,0.429,0.56,0.011
l0Ta8W_i7R556M7zM9vIMw,L5LLN0RafiV1Z9cddzvuCw,19,0.6128,1.0,0.309,0.97,0.429,0.56,0.011
l0Ta8W_i7R556M7zM9vIMw,wa_bwyY57etHjtJ2Fw0E3g,20,0.6707,0.4995,0.8014,0.7056,0.429,0.56,0.011
8rtm9W7_makT1MX7ozZrnA,DXDoh8MNrqjtXsZnkuk4hA,1,0.9112,0.9862,0.8549,0.7827,0.434,0.555,0.011
8rtm9W7_makT1MX7ozZrnA,L5LLN0RafiV1Z9cddzvuCw,2,0.883,1.0,0.7902,0.9464,0.434,0.555,0.011
8rtm9W7_makT1MX7ozZrnA,OWOOc0YjU_kioLeEgo5VCA,3,0.9106,0.9924,0.8499,0.7347,0.434,0.555,0.011
8rtm9W7_makT1MX7ozZrnA,1b5mnK8bMnnju_cvU65GqQ,4,0.9088,1.0,0.8368,0.9424,0.434,0.555,0.011
8rtm9W7_makT1MX7ozZrnA,9f5GXEeTvBWnrZ-AHEjgJQ,5,0.8681,0.8895,0.8526,0.7981,0.434,0.555,0.011
8rtm9W7_makT1MX7ozZrnA,sihT-_DtwOdnDDDJbXN22A,6,0.8712,0.9058,0.8435,0.9004,0.434,0.555,0.011
8rtm9W7_makT1MX7ozZrnA,oIH5YWPy_g61YXM6R900Wg,7,0.899,1.0,0.818,0.9984,0.434,0.555,0.011
8rtm9W7_makT1MX7ozZrnA,n_7EQxn0ciucIOJfpWVaTQ,8,0.7964,0.7212,0.8533,0.8984,0.434,0.555,0.011
8rtm9W7_makT1MX7ozZrnA,OBHirkn1QCd7rsYHYtSdwQ,9,0.8386,0.8251,0.85,0.7939,0.434,0.555,0.011
8rtm9W7_makT1MX7ozZrnA,SwBhaxfQPbyhsi0QHUAN0A,10,0.8311,1.0,0.7001,0.7656,0.434,0.555,0.011
8rtm9W7_makT1MX7ozZrnA,TV81bpCQ6p6o4Hau5hk-zw,11,0.8246,0.793,0.851,0.7347,0.434,0.555,0.011
8rtm9W7_makT1MX7ozZrnA,AlH5V97JSAu7AL_xdibMIg,12,0.8219,0.7878,0.8497,0.7693,0.434,0.555,0.011
8rtm9W7_makT1MX7ozZrnA,ReX09lhufLTAx19krkltDA,13,0.8643,0.8868,0.8484,0.7795,0.434,0.555,0.011
8rtm9W7_makT1MX7ozZrnA,yb2vAoH3E-R11yWmnT570w,14,0.797,0.7304,0.8499,0.7613,0.434,0.555,0.011
8rtm9W7_makT1MX7ozZrnA,VAeEXLbEcI9Emt9KGYq9aA,15,0.8046,1.0,0.6521,0.7747,0.434,0.555,0.011
8rtm9W7_makT1MX7ozZrnA,cd-rz-piYMftZtbFU82x8g,16,0.7747,0.6752,0.8502,0.8924,0.434,0.555,0.011
8rtm9W7_makT1MX7ozZrnA,gVU0U7gNBMQxKTzqmRtdLg,17,0.8736,0.9258,0.8315,0.9384,0.434,0.555,0.011
8rtm9W7_makT1MX7ozZrnA,ezB8e2rijjViprrcTdIiQQ,18,0.7994,0.7434,0.8435,0.7875,0.434,0.555,0.011
8rtm9W7_makT1MX7ozZrnA,KnsY8rh5tigp5t6WpilGdA,19,0.7681,0.6608,0.8516,0.7885,0.434,0.555,0.011
8rtm9W7_makT1MX7ozZrnA,_zzNQl6ImFw_B64cSdaoGA,20,0.8517,0.8556,0.8468,0.9544,0.434,0.555,0.011
TBrbk9V6BOZl8Ymzea0PQw,J0joPXxmN-_9Lzafspqdbw,1,0.837,1.0,0.7146,0.6864,0.43,0.561,0.009
TBrbk9V6BOZl8Ymzea0PQw,UNkOa6syMXonsoTErl2BIg,2,0.7576,0.8198,0.707,0.934,0.43,0.561,0.009
TBrbk9V6BOZl8Ymzea0PQw,J6ZSgoKCLBDMMzuhM-aYGg,3,0.7989,1.0,0.6439,0.86,0.43,0.561,0.009
TBrbk9V6BOZl8Ymzea0PQw,OdIBX09glfXNVSyd0RnIeg,4,0.6777,1.0,0.4299,0.7344,0.43,0.561,0.009
TBrbk9V6BOZl8Ymzea0PQw,4_OXOjAUA9Q8L6VdZz692w,5,0.7564,0.8539,0.6795,0.888,0.43,0.561,0.009
TBrbk9V6BOZl8Ymzea0PQw,uMVOtr16r1ELu46pWr4HCQ,6,0.7821,0.81,0.7586,0.914,0.43,0.561,0.009
TBrbk9V6BOZl8Ymzea0PQw,vHr8qhM4CXYB3Ol_9yS6QQ,7,0.7376,0.7639,0.7137,0.966,0.43,0.561,0.009
TBrbk9V6BOZl8Ymzea0PQw,fCDMLD21ypv1XZ_EyafCkQ,8,0.6055,0.9836,0.3126,0.808,0.43,0.561,0.009
TBrbk9V6BOZl8Ymzea0PQw,mcr1lAEdvGLMJhuPwI3I2A,9,0.7615,1.0,0.5762,0.918,0.43,0.561,0.009
TBrbk9V6BOZl8Ymzea0PQw,q-zV08jt6U-q05SMEuQJAQ,10,0.6152,0.9927,0.3237,0.7552,0.43,0.561,0.009
TBrbk9V6BOZl8Ymzea0PQw,ytynqOUb3hjKeJfRj5Tshw,11,0.6896,1.0,0.45,0.798,0.43,0.561,0.009
TBrbk9V6BOZl8Ymzea0PQw,RscMwBafa1cZh94tGlZT_Q,12,0.7557,0.898,0.6439,0.926,0.43,0.561,0.009
TBrbk9V6BOZl8Ymzea0PQw,6ajnOk0GcY9xbb5Ocaw8Gw,13,0.6902,1.0,0.45,0.866,0.43,0.561,0.009
TBrbk9V6BOZl8Ymzea0PQw,CPFKi2lZJazP6IdtCdDDyg,14,0.7412,0.8193,0.6798,0.83,0.43,0.561,0.009
TBrbk9V6BOZl8Ymzea0PQw,I_mCFePUG2MGuH-zuws7bA,15,0.7367,0.7382,0.7341,0.824,0.43,0.561,0.009
TBrbk9V6BOZl8Ymzea0PQw,L5LLN0RafiV1Z9cddzvuCw,16,0.6113,1.0,0.309,0.89,0.43,0.561,0.009
TBrbk9V6BOZl8Ymzea0PQw,3YqUe2FTCQr0pPVK8oCv6Q,17,0.6084,1.0,0.3062,0.744,0.43,0.561,0.009
TBrbk9V6BOZl8Ymzea0PQw,U3grYFIeu6RgAAQgdriHww,18,0.6067,1.0,0.3005,0.908,0.43,0.561,0.009
TBrbk9V6BOZl8Ymzea0PQw,VAeEXLbEcI9Emt9KGYq9aA,19,0.6067,1.0,0.3034,0.7296,0.43,0.561,0.009
TBrbk9V6BOZl8Ymzea0PQw,SwBhaxfQPbyhsi0QHUAN0A,20,0.6062,1.0,0.301,0.822,0.43,0.561,0.009
QZ27RUmA9Koyz4EDD4KFkw,bp5Mk2d0qofUeF5uLauIbg,1,0.8495,0.855,0.8477,0.7214,0.435,0.554,0.011
QZ27RUmA9Koyz4EDD4KFkw,ODnBnY1yRXwhuWAWydVsCA,2,0.8454,0.8475,0.8426,0.9082,0.435,0.554,0.011
QZ27RUmA9Koyz4EDD4KFkw,FkmUQqJCjgAYSlckQL0umw,3,0.7922,0.7257,0.8406,0.9858,0.435,0.554,0.011
QZ27RUmA9Koyz4EDD4KFkw,ytynqOUb3hjKeJfRj5Tshw,4,0.6938,1.0,0.45,0.8638,0.435,0.554,0.011
QZ27RUmA9Koyz4EDD4KFkw,TcNZXteosegb1RO4O5hREw,5,0.7428,1.0,0.5415,0.7134,0.435,0.554,0.011
QZ27RUmA9Koyz4EDD4KFkw,SyKHFYhRzW1hlwDga5EWWw,6,0.8175,0.7804,0.8471,0.7982,0.435,0.554,0.011
QZ27RUmA9Koyz4EDD4KFkw,F9OFNrITmQ1a9glscJ20ag,7,0.7007,0.549,0.8184,0.7662,0.435,0.554,0.011
