business_id,name,categories,city,latitude,longitude,state,stars,review_count,country,city_state_country_display
4mYPqTpCjHqx8Ee4TIERXA,Green Lane Naturals,"Acai Bowls, Coffee & Tea, Juice Bars & Smoothies, Food, Restaurants",Green Lane,40.3310103,-75.4572541,PA,5.0,9,United States,"Green Lane, PA, United States"
lqy_CaGif3Jw-nGWxggUFg,Creative Soul Studio,"Food, Bars, Nightlife, Desserts, Beer, Wine & Spirits, Wine Bars, Coffee & Tea",St. Petersburg,27.7712889974,-82.6662535509,FL,4.0,24,United States,"St. Petersburg, FL, United States"
hR_j-38v2pOesza1j6akBA,Amber Cafe & Restaurant,"Sandwiches, Salad, Cafes, Canadian (New), Restaurants, Indian",Edmonton,53.542688,-113.518153,AB,4.0,9,Canada,"Edmonton, AB, Canada"
lkhTmJH4iutaPfH44Zm2mg,Bacon Me Crazy Cafe and Market,"Shopping, Meat Shops, Food, Cafes, American (Traditional), Specialty Food, Flea Markets, Restaurants, Breakfast & Brunch",Phoenixville,40.1322790717,-75.5153095722,PA,3.5,30,United States,"Phoenixville, PA, United States"
Oj4otn-Wfd-JLwh1dL0DbA,The Juice Room,"Cafes, Food, Soup, Restaurants, Ice Cream & Frozen Yogurt, Juice Bars & Smoothies, Sandwiches, Coffee & Tea, Videos & Video Game Rental, Shopping, Books, Mags, Music & Video",Philadelphia,40.0592116,-75.1899679,PA,4.5,76,United States,"Philadelphia, PA, United States"
3pLLTz_flVK3r2DFsX6tNA,RiverLine Cafe,"Diners, Restaurants, Cafes",Palmyra,40.0011738,-75.0266415,NJ,4.0,5,United States,"Palmyra, NJ, United States"
hsFeBJI3k6sxinXWHrHWpA,Toast Culture,"Canadian (New), Food, Beer, Wine & Spirits, Breakfast & Brunch, Cafes, Restaurants, Sandwiches, Pizza",Edmonton,53.5405883193,-113.5289275646,AB,4.5,16,Canada,"Edmonton, AB, Canada"
sxx4KozLiedkxZ79U9W5qQ,Big City Coffee,"Coffee & Tea, Breakfast & Brunch, Restaurants, Food, Bakeries",Boise,43.6189020663,-116.2119108193,ID,4.0,606,United States,"Boise, ID, United States"
njdcYRIB9FqwMwAE_wJuVA,Starbucks,"Coffee & Tea, Food",Feasterville,40.148804,-74.997904,PA,3.5,20,United States,"Feasterville, PA, United States"
0yMuUGGzk0DEEpXxdo5yjA,Riverbend Cycles,"Bikes, Bike Rentals, Bike Repair/Maintenance, Cafes, Sporting Goods, Active Life, Coffee & Tea, Shopping, Local Services, Food, Restaurants",Conshohocken,40.074936,-75.285245,PA,4.5,29,United States,"Conshohocken, PA, United States"
shwU_rE-turuyGBYHeolNw,Dunkin',"Donuts, Food, Coffee & Tea",Tampa,28.0264457,-82.5461551,FL,2.0,5,United States,"Tampa, FL, United States"
Vf2VpSmAHwaQzkIwYdFyRw,McDonald's,"Fast Food, Restaurants, Burgers, Coffee & Tea, Food",Pinellas Park,27.8638348613,-82.7282866091,FL,2.5,18,United States,"Pinellas Park, FL, United States"
cQF2tZfLvdb4wg7vxvBRZA,Lyncoya Cafe,"Salad, American (Traditional), Cafes, Restaurants",Hendersonville,36.3043730802,-86.6153865601,TN,4.5,150,United States,"Hendersonville, TN, United States"
EI-7c_Zpd9HhBiVywzkIBQ,IHOP,"Coffee & Tea, Burgers, Breakfast & Brunch, Food, American (Traditional), Restaurants, American (New)",Madison,36.30492,-86.68775,TN,2.0,54,United States,"Madison, TN, United States"
yHgRhWWUC1C8oQx8lChooA,CC's Community Coffee House,"Food, Coffee & Tea",New Orleans,29.9553146,-90.0642112,LA,3.5,20,United States,"New Orleans, LA, United States"
KgT-7ufhMfSgboGenmIGBA,The Donut Experiment - Clearwater Beach,"Bakeries, Restaurants, Breakfast & Brunch, Donuts, Food, Desserts, Coffee & Tea",Clearwater Beach,27.9667959,-82.8244885,FL,4.5,79,United States,"Clearwater Beach, FL, United States"
liqVJX9k7jCqk9JohlosPw,Sierra Cafe,"Cafeteria, Restaurants, Food, Cafes",Reno,39.526577675,-119.7963420648,NV,4.0,10,United States,"Reno, NV, United States"
IhVXifPXoPGOutCsbuMpkw,Amberson Coffee & Grocer,"Grocery, Food, Coffee & Tea",Indianapolis,39.7607678,-86.1457029,IN,5.0,71,United States,"Indianapolis, IN, United States"
i6MKEkH9mOyecsue9uTXfA,Cattani Catering & Kitchen,"Restaurants, Caterers, Event Planning & Services, Comfort Food, Breakfast & Brunch, Food, Italian, Coffee & Tea",Ewing Township,40.2676026206,-74.8136956617,NJ,4.5,52,United States,"Ewing Township, NJ, United States"
y9WUY6Gh3GcVqtXkDre3fA,McDonald's,"Restaurants, Burgers, Fast Food, Coffee & Tea, Food",Mount Laurel,39.9714757929,-74.870903492,NJ,3.0,13,United States,"Mount Laurel, NJ, United States"
lIYCKCTJxpvxEUXZ1pZ1bA,Kraftologee,"Coffee & Tea, Kids Activities, Active Life, Breakfast & Brunch, Food, Eatertainment, Event Planning & Services, Venues & Event Spaces, Arts & Entertainment, Restaurants, Sandwiches",Riverview,27.8940598025,-82.3301252897,FL,4.5,73,United States,"Riverview, FL, United States"
syX56DgsypCm35ZGASzuxA,Frenchys South Beach Cafe,"Restaurants, Cafes, Sandwiches, Salad, Seafood",Clearwater Beach,27.971642,-82.829353,FL,3.5,541,United States,"Clearwater Beach, FL, United States"
2owewxu5r6mLfKv6BBV3Aw,Dunkin',"Donuts, Food, Restaurants, Coffee & Tea",Philadelphia,39.9495283,-75.1542873,PA,1.5,9,United States,"Philadelphia, PA, United States"
0VlGRVZ2z62KXgZCc7b5Kw,CC's Coffee House,"Food, Coffee & Tea",New Orleans,29.949111,-90.070065,LA,3.5,14,United States,"New Orleans, LA, United States"
2bx_F3UOGmeg5SQR6RoD0g,Rajbhog Cafe,"Candy Stores, Restaurants, Food, Indian, Specialty Food, Cafes, Ethnic Food",Cherry Hill,39.9060384,-74.9653911,NJ,4.0,48,United States,"Cherry Hill, NJ, United States"
6mL1WHEloNCQfc7a81pBiQ,Oaks Cafe,"Cafes, Restaurants",Hudson,28.3299408,-82.6701579,FL,2.5,46,United States,"Hudson, FL, United States"
F1GL5ew2UMYNjawcR7HPyA,Dunkin',"Coffee & Tea, Donuts, Restaurants, Food, Bakeries",Norristown,40.1311816,-75.4015805,PA,2.0,13,United States,"Norristown, PA, United States"
_ozCIOzZtIuAewuMYI_OqQ,Dunkin',"Coffee & Tea, Food, Donuts",Spring Hill,28.4948609,-82.5969467,FL,2.0,15,United States,"Spring Hill, FL, United States"
Lswb5BgtMTWCsSw_blU4oA,Starbucks,"Coffee & Tea, Food, Restaurants",Doylestown,40.3101828,-75.130745,PA,3.0,32,United States,"Doylestown, PA, United States"
uh25a36RgVbIeq99Qy4a0A,Companion Early Bird Outlet,"Restaurants, Cafes, Food, Bakeries",Saint Louis,38.5811815,-90.2556739,MO,4.5,20,United States,"Saint Louis, MO, United States"
_XlYymFKwww0bGIgwvNbcA,The Bluebird Cafe,"Music Venues, Dive Bars, Arts & Entertainment, Nightlife, Wine Bars, Food, Coffee & Tea, Bars, Cocktail Bars, Restaurants, American (Traditional)",Nashville,36.1021012,-86.8167829,TN,4.0,384,United States,"Nashville, TN, United States"
Rw8Zf_snPdZO_B3XFOsJ6w,Duos Kitchen,"Restaurants, Vegetarian, Sandwiches, American (New), Cafes",Indianapolis,39.809846,-86.1582454,IN,4.5,98,United States,"Indianapolis, IN, United States"
nTXcWsIA8gPpnNYrmmkhKw,Circle K,"Convenience Stores, Gas Stations, Coffee & Tea, Automotive, Food",Tucson,32.221328,-110.979365,AZ,2.5,7,United States,"Tucson, AZ, United States"
gZkT5f8_7-J5dQQJQgnY5w,Dunkin',"Coffee & Tea, Donuts, Restaurants, Food",Philadelphia,39.9525882,-75.1622449,PA,3.0,22,United States,"Philadelphia, PA, United States"
Rq3Wjcg5ULV2yn-AwcmirA,McDonald's,"Restaurants, Coffee & Tea, Food, Burgers, Fast Food",Tampa,27.9747894412,-82.4844383402,FL,2.0,18,United States,"Tampa, FL, United States"
zaOhxcCakvXke6FQRcFg2w,Crema Coffee Roasters,"Cafes, Food, Restaurants, Coffee Roasteries, Coffee & Tea",Nashville,36.2070394,-86.7632917,TN,4.5,10,United States,"Nashville, TN, United States"
e1o-2If3E-OY2A_yvamrIQ,Eeffoc's cafe,"Farmers Market, Coffee & Tea, Restaurants, Bakeries, Breakfast & Brunch, Food",Wilmington,39.7385554,-75.5542294,DE,3.5,6,United States,"Wilmington, DE, United States"
0sLvh5ODb0W7uL3WWOCTeg,Tay's Brew House,"Coffee & Tea, Food, Ice Cream & Frozen Yogurt, Bakeries",Corona de Tucson,31.956498,-110.7717723,AZ,5.0,19,United States,"Corona de Tucson, AZ, United States"
0bb_b3Neemt_LOZfxhnFXA,Artesano Cafe,"Shopping, Art Galleries, Restaurants, Coffee Roasteries, Cafes, Coffee & Tea, Food, Arts & Entertainment",Philadelphia,40.027066,-75.2267952,PA,4.0,14,United States,"Philadelphia, PA, United States"
CJoO4HYD0tZRXlZqA04wmw,Crave Coffee Bar,"Food, Coffee & Tea, Restaurants",Tucson,32.2211152,-110.8958521,AZ,4.5,435,United States,"Tucson, AZ, United States"
3eJlEkRmcJODPMOp-cJkcA,McDonald's,"Restaurants, Fast Food, Burgers, Food, Coffee & Tea",Lawrence,39.8616254564,-85.973136574,IN,2.0,44,United States,"Lawrence, IN, United States"
WzykqsihM-Z6HxsLfwJdhg,Ruben's Cubans,"Coffee & Tea, Cafes, Cuban, Restaurants, Food, Breakfast & Brunch, Delis",Tampa,28.0320361,-82.402878,FL,3.5,173,United States,"Tampa, FL, United States"
tJxrkonV5iuVZUNJev0jWA,Classic Cake Bakery & Cafe,"Restaurants, Cafes, Desserts, Bakeries, Custom Cakes, Food",Philadelphia,39.9542676513,-75.1678994671,PA,4.5,55,United States,"Philadelphia, PA, United States"
_A4JgqZzr3rUsMgHfKer7Q,NY Bagel Cafe & Deli,"Food, Delis, Bagels, Restaurants, Internet Cafes, Coffee & Tea",Philadelphia,40.0140948517,-75.2317640074,PA,2.5,7,United States,"Philadelphia, PA, United States"
x67huqR9qbjoodRBu3KWfg,1st NE International Market,"Cantonese, Grocery, Food, Chinese, Restaurants, International Grocery, Cafes",Philadelphia,40.0415953142,-75.0551653732,PA,3.5,6,United States,"Philadelphia, PA, United States"
gLPlHz4xHajEWqQ88w8_tg,Wawa,"Food, Convenience Stores, Automotive, Restaurants, Sandwiches, Coffee & Tea, Gas Stations",Royersford,40.2149959249,-75.5464498101,PA,3.5,5,United States,"Royersford, PA, United States"
8Ho1ctSlanp9w_-dPmkFSA,McDonald's,"Coffee & Tea, Fast Food, Burgers, Food, Restaurants",Tucson,32.2512036,-111.015203,AZ,1.5,39,United States,"Tucson, AZ, United States"
iOOL2MWsuYoMgwqPTmq4aA,Starbucks,"Coffee & Tea, Food, Breakfast & Brunch, Restaurants",Clearwater,27.978651,-82.82763,FL,2.5,46,United States,"Clearwater, FL, United States"
CKGLRosqPBxH9-V9AfkAhg,Sweet Christine's Bakery,"Bakeries, Gluten-Free, Coffee & Tea, Food, Restaurants",Kennett Square,39.846184,-75.712741,PA,4.5,9,United States,"Kennett Square, PA, United States"
2pBNVsJo3a3CPbInUu9lvQ,Char West,"Restaurants, Fish & Chips, Food, Seafood, American (Traditional), Fast Food, Coffee & Tea, Breakfast & Brunch",Santa Barbara,34.4097583,-119.6853378,CA,3.0,134,United States,"Santa Barbara, CA, United States"
jp8K7RPJc3IwwkDYgfAZ5Q,Crooked Tree Coffeehouse,"Coffee & Tea, Restaurants, Food",Saint Charles,38.7815814,-90.4888584,MO,3.5,120,United States,"Saint Charles, MO, United States"
kka9G6czM7e7QdXFQbRo9A,Wawa,"Sandwiches, Restaurants, Coffee & Tea, Food, Delis",Woodlyn,39.87065,-75.353596,PA,4.0,5,United States,"Woodlyn, PA, United States"
_zdARZbZNr4k8AD-SJDCgg,Pearings Cafe + Frozen Yogurt,"Food, Specialty Food, Juice Bars & Smoothies, Internet Cafes, Coffee & Tea, Fruits & Veggies, Ice Cream & Frozen Yogurt, Do-It-Yourself Food",Indianapolis,39.7671706803,-86.1584665243,IN,4.5,253,United States,"Indianapolis, IN, United States"
WXRZlGsdUjraCAcgtCyk4Q,Potito's Italian American Pastries,"Donuts, Food, Bakeries, Coffee & Tea",Philadelphia,39.9493384512,-75.1629765787,PA,3.5,44,United States,"Philadelphia, PA, United States"
6LmJ1077AVxEMn4Ce5ZSHg,Logan Square Cafe,"Venues & Event Spaces, Cafes, Breakfast & Brunch, Caterers, Event Planning & Services, Restaurants",Philadelphia,39.9570373,-75.1691887,PA,2.0,32,United States,"Philadelphia, PA, United States"
e8PPDsGG6zLe9qV6x7B6Qw,Cafe D'Angelo,"Cafes, Restaurants, Food, Desserts, Italian, American (New)",Havertown,39.988371,-75.30994,PA,3.0,35,United States,"Havertown, PA, United States"
vQMcJ0hvM--o9qPYFn6Xvw,Starbucks,"Food, Coffee & Tea",Bryn Mawr,40.02031,-75.316543,PA,3.0,46,United States,"Bryn Mawr, PA, United States"
TJUALKgDgyGaEffzmJ7WoQ,Starbucks,"Food, Restaurants, Coffee & Tea",Tampa,28.078423,-82.507425,FL,4.0,46,United States,"Tampa, FL, United States"
r28E3Magy-W_w2V_0jfMdA,Starbucks,"Coffee & Tea, Food",Reno,39.46528,-119.78403,NV,3.5,23,United States,"Reno, NV, United States"
jNSUyV_W4te2qQHMwo9kSA,So Nuts! Donuts & Deli,"Coffee & Tea, Bakeries, Food, Donuts, Restaurants, Delis",Tampa,28.0421223,-82.5034748,FL,4.0,73,United States,"Tampa, FL, United States"
cU0_JyREJ-3vwaNxRdmmig,Crave Pitman,"Cafes, Coffee & Tea, Restaurants, Desserts, Sandwiches, Bakeries, Food",Pitman,39.733044,-75.1312,NJ,4.5,5,United States,"Pitman, NJ, United States"
-Ze_1WxQmM_iDlc3kFZ8bg,Teavana,"Coffee & Tea, Food",Metairie,30.0062985,-90.1573105,LA,2.5,13,United States,"Metairie, LA, United States"
GjK8fBJO3sE9vYkK0RE7Jw,Lemongrass Cafe,"Chinese, Restaurants, Vietnamese, Cafes",Edmonton,53.4874321048,-113.4983166271,AB,4.0,62,Canada,"Edmonton, AB, Canada"
Dmlo7-awYcxiG3nJWm2mHg,Honey Baked Ham Company,"Delis, Cafes, Food, Specialty Food, Restaurants, Meat Shops, Sandwiches",Doylestown,40.2970007595,-75.1901217982,PA,3.0,11,United States,"Doylestown, PA, United States"
T0qzsFxkHK9w1afnmns4fw,Konditori,"Coffee & Tea, Juice Bars & Smoothies, Bakeries, Bagels, Food",Philadelphia,39.9518382614,-75.1689804495,PA,4.0,102,United States,"Philadelphia, PA, United States"
-F7XzFOkZkh_J66oKTRhrw,Cafe Dolce,"Cafes, Restaurants, Desserts, Coffee & Tea, Food",St Louis,38.6170257,-90.272325,MO,4.5,18,United States,"St Louis, MO, United States"
RUWCx8WPhq4JwQjv_eGZ8g,Velvet Sky Bakery,"Desserts, Bakeries, Food, Custom Cakes, Cupcakes, Restaurants, Coffee & Tea, Cafes",Jenkintown,40.095495,-75.127106,PA,4.0,137,United States,"Jenkintown, PA, United States"
QAZvQiR4c_wAlG9qrGJEQQ,Tim Hortons,"Food, Delis, Coffee & Tea Supplies, Donuts, Sandwiches, Restaurants",Edmonton,53.5441967,-113.6151758,AB,3.0,7,Canada,"Edmonton, AB, Canada"
_T8tOBDr3NKNxd0yl5GwjA,Starbucks,"Coffee & Tea, Restaurants, Food",Goleta,34.429522,-119.872441,CA,3.0,113,United States,"Goleta, CA, United States"
Ku2b7oA9s56mHoflb5lJ2w,Alma Del Mar,"Coffee & Tea, Seafood, Restaurants, Fish & Chips, Food, Mexican, Salad, Breakfast & Brunch, Sandwiches, Comfort Food",Philadelphia,39.9373099378,-75.1580101624,PA,5.0,80,United States,"Philadelphia, PA, United States"
XkveGZ8pr9TL5bZCqmzuhA,Hustle & Grind Coffee Company,"Coffee & Tea, Food, Ice Cream & Frozen Yogurt, Restaurants, Cafes",Santa Barbara,34.4191062,-119.6995489,CA,4.5,50,United States,"Santa Barbara, CA, United States"
GNrZxUMFyBCjei_-gfVjjg,Starbucks,"Coffee & Tea, Food",Wilmington,39.8109013,-75.54920592,DE,3.0,30,United States,"Wilmington, DE, United States"
dR6RHU-iEOL8e1p9hBzzDg,La Paix Cafe,"Restaurants, Cafes, Food, Creperies, Ice Cream & Frozen Yogurt",Indianapolis,39.909233,-86.107947,IN,3.5,14,United States,"Indianapolis, IN, United States"
ie2xkZABFoBLX64UebMV9g,Cafe Mineiro Bakery & Cafe,"Brazilian, Cafes, Restaurants, Cafeteria",Nashville,36.0918392,-86.7346856,TN,4.5,27,United States,"Nashville, TN, United States"
Z1RfR8zskBy_c8vOAhDOFw,The Kitchen Table Cafe,"Restaurants, Cafes, American (New)",Arabi,29.9569885,-90.0020626,LA,4.5,53,United States,"Arabi, LA, United States"
ihfw3MPioHrRsn7E0Xqj_w,Speedway,"Automotive, Coffee & Tea, Food, Convenience Stores, Gas Stations",Indianapolis,39.760633,-86.1677447,IN,3.0,12,United States,"Indianapolis, IN, United States"
AX4bsa-cmMnjOCx0f75cTg,Julia's Market Cafe,"Restaurants, Cafes",Saint Louis,38.6106494,-90.2010534,MO,5.0,5,United States,"Saint Louis, MO, United States"
-H5v2-mADBj8_n2yeACjLA,WOW Cafe and Bar,"Restaurants, Cafes",Kenner,29.9855683265,-90.2561187744,LA,2.0,116,United States,"Kenner, LA, United States"
DwSoW3CcQZuzxYi-wOxYTw,swah-rey,"Food, Wine Bars, Coffee & Tea, Desserts, Bars, Nightlife, Cupcakes, Beer, Wine & Spirits, Restaurants, Cafes, Bakeries",St. Petersburg,27.7714015568,-82.6422217,FL,4.5,84,United States,"St. Petersburg, FL, United States"
0M--IAwPfqJC9yfmI-EiAA,Dutch Bros Coffee,"Coffee & Tea, Tea Rooms, Food, Juice Bars & Smoothies, Cafes, Restaurants",Tucson,32.2358637,-110.9128728,AZ,4.5,14,United States,"Tucson, AZ, United States"
6BWcdOv10taQzy5BCVl2rw,McDonald's,"Restaurants, Sandwiches, Coffee & Tea, Food, Burgers, Fast Food",Westwego,29.8999831825,-90.1465921104,LA,1.0,9,United States,"Westwego, LA, United States"
A3Qt87F7ZaAwCW4CyyB1Fw,Dottie's Donuts,"Restaurants, Food, Vegan, Cafes, Donuts",Philadelphia,39.9483447,-75.2136558,PA,4.5,206,United States,"Philadelphia, PA, United States"
Pr5TeLRBEc59FlRF_Rc7Vw,Mangos Refresqueria Y Cafe,"Restaurants, Juice Bars & Smoothies, Cafes, Food, Coffee & Tea",Tucson,32.1616002,-110.9438877,AZ,3.5,52,United States,"Tucson, AZ, United States"
BIP4xWJrTTxjzSIRonVBpw,Chicken Salad Chick - Hendersonville,"Delis, Restaurants, Cafes, Sandwiches, Southern, Chicken Shop, Salad",Hendersonville,36.32050388,-86.602087516,TN,4.0,40,United States,"Hendersonville, TN, United States"
-loV4cB2Uh9TCltTRgGzWQ,Renaud's Patisserie & Bistro,"Coffee & Tea, Breakfast & Brunch, Restaurants, French, Salad, Sandwiches, Desserts, Bakeries, Food",Santa Barbara,34.4253682196,-119.7059071571,CA,4.0,379,United States,"Santa Barbara, CA, United States"
U6oNVSJAngSFXcCzNBXgGA,The Urban Chalkboard,"Restaurants, Cafes, Education, Active Life, Themed Cafes, Kids Activities, Professional Services, Business Consulting, Venues & Event Spaces, Educational Services, Coffee & Tea, Food, Event Planning & Services, Playgrounds",Carmel,39.9623667,-86.1182617,IN,4.5,36,United States,"Carmel, IN, United States"
nWhAxQw3bAsvXg3Oe91okw,Wawa,"Restaurants, Automotive, Delis, Convenience Stores, Gas Stations, Food, Coffee & Tea, Sandwiches",Tampa,27.9655409217,-82.4021694642,FL,2.0,13,United States,"Tampa, FL, United States"
U588hFqWbd1T9EJ6Nplv2g,Boulevard Burgers & Tap House,"Nightlife, Restaurants, Food, American (Traditional), Pubs, Bars, Cafes, Burgers",St Pete Beach,27.7328457139,-82.7448415366,FL,3.5,383,United States,"St Pete Beach, FL, United States"
0hcn0TK1-n6-6hiznW1Kgw,DeBrand Fine Chocolates,"Chocolatiers & Shops, Coffee & Tea, Food, Desserts, Specialty Food",Indianapolis,39.9135838,-86.105954,IN,4.5,66,United States,"Indianapolis, IN, United States"
4uspKB1d3pGdgjOClA-UkQ,Cajun Kitchen Cafe,"Restaurants, Cafes, Breakfast & Brunch, Cajun/Creole",Santa Barbara,34.428572,-119.7163833,CA,4.0,234,United States,"Santa Barbara, CA, United States"
TZ9eAkKBKxj4HF_4rga9Gw,Turning Point - Bryn Mawr,"American (Traditional), Juice Bars & Smoothies, Restaurants, Breakfast & Brunch, Food, Sandwiches, Coffee & Tea",Bryn Mawr,40.023566,-75.321419,PA,3.5,147,United States,"Bryn Mawr, PA, United States"
sNLCzeCWwNBi0QRrIHfwqw,West Point's Castaway Cafe,"Restaurants, Cafes",North Wales,40.22202,-75.23928,PA,4.5,8,United States,"North Wales, PA, United States"
YVy2DgGfNmG5hWYbA7k8jg,SweetArt,"Vegan, Arts & Entertainment, Shopping, Restaurants, Vegetarian, Art Galleries, Food, Cafes, Bakeries, Desserts",Saint Louis,38.6116671,-90.24604,MO,4.5,477,United States,"Saint Louis, MO, United States"
RW3iQlF3KB-BNg4V4f4dkA,Dunkin',"Food, Coffee & Tea, Donuts, Restaurants",Pottstown,40.2441278,-75.6161032,PA,2.0,16,United States,"Pottstown, PA, United States"
dqhpX2YseNDqoWQCQWSc2g,Cloud Nine Bistro,"Breakfast & Brunch, Cafes, Waffles, Restaurants",New Orleans,29.9237481,-90.0861823,LA,4.0,35,United States,"New Orleans, LA, United States"
UveLPMibXg1KMnYo3MfGKA,Dunkin',"Food, Coffee & Tea, Donuts",Norristown,40.1320596,-75.3764001,PA,3.0,16,United States,"Norristown, PA, United States"
8xjBQgZsIivU_qfbXYGrZw,Southie Coffee,"Food, Coffee & Tea, Breakfast & Brunch, Restaurants, Bakeries",Seminole,27.844055,-82.8193109,FL,5.0,43,United States,"Seminole, FL, United States"
mRpk0A4u0hnF0lNe1h4hGg,Bearcat Cafe,"Coffee & Tea, Vegan, Restaurants, Breakfast & Brunch, Food",New Orleans,29.935642,-90.1041242,LA,4.5,886,United States,"New Orleans, LA, United States"
eO5MbK-ujRQMwLWqbAMqrQ,Dunkin',"Donuts, Coffee & Tea, Food",Philadelphia,39.8951784,-75.2279726,PA,2.5,44,United States,"Philadelphia, PA, United States"
vEfA3V3pCrnigUFlLJ3gLw,Gleaner's Cafe,"Food, Vegan, Coffee & Tea, Restaurants, Breakfast & Brunch",Philadelphia,39.938929,-75.157903,PA,4.5,140,United States,"Philadelphia, PA, United States"
wV9ye9P6APb2Cnn6vr7RTw,Towne Book Center & Cafe,"Newspapers & Magazines, Local Flavor, Bookstores, Books, Mags, Music & Video, Wine Bars, Nightlife, Cafes, Bars, Shopping, Restaurants",Collegeville,40.1650769,-75.4814214,PA,3.5,22,United States,"Collegeville, PA, United States"
i-DkBuzDLRjs1KBb3jEkjw,Coffee Mill Cafe,"Food, Coffee & Tea",Millstadt,38.4616078595,-90.0897718593,IL,4.0,6,United States,"Millstadt, IL, United States"
PMH5bNPL81bdXboBv0Am5w,Dunkin',"Donuts, Coffee & Tea, Restaurants, Food",Clearwater,28.0103457,-82.7097524,FL,1.5,36,United States,"Clearwater, FL, United States"
x0YRWf9_vPoJC9wUPoJUrw,The Parrot Cafe,"Cafes, American (Traditional), Restaurants",St. Petersburg,27.7707644,-82.6666714,FL,3.0,7,United States,"St. Petersburg, FL, United States"
1my6j5BxJysPqUkkXsKUFQ,Donut Distillery,"Ice Cream & Frozen Yogurt, Distilleries, Coffee & Tea, Donuts, Bars, Nightlife, Restaurants, Bakeries, Food",Nashville,36.1613726761,-86.7791877597,TN,4.0,26,United States,"Nashville, TN, United States"
W0QKIbOBpPDD56umLllxsg,McDonald's,"Restaurants, Burgers, Coffee & Tea, Food, Fast Food",Audubon,40.128030722,-75.4051747211,PA,2.0,34,United States,"Audubon, PA, United States"
Civ-IjTIL9GmMSPYjSqE1g,Dunkin',"Food, Donuts, Coffee & Tea",Tampa,28.0884317,-82.458918,FL,1.0,17,United States,"Tampa, FL, United States"
WW_qGCrcNqACvA8NLK5AMQ,LeBus Cafe,"Cafes, Restaurants, Local Flavor",Philadelphia,39.8654657,-75.2741557,PA,2.0,9,United States,"Philadelphia, PA, United States"
sEz9CXEHXANqXOIcJW6oeg,Three Graces Coffee,"Coffee & Tea, Food",Philadelphia,39.939875,-75.151338,PA,5.0,19,United States,"Philadelphia, PA, United States"
